Season,Round,Race,Date,Circuit,Country,DriverId,Lap,Stop Number,Time of Day,Duration
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,vettel,51,2,16:15:55,22.738
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,latifi,51,2,16:16:23,21.918
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,sainz,52,2,16:17:02,21.805
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,giovinazzi,55,2,16:22:14,22.800
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,bottas,56,2,16:23:58,16.407
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,hamilton,56,2,16:24:00,16.365
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,perez,56,2,16:24:01,16.546
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,norris,56,3,16:24:03,18.163
2020,1,Austrian Grand Prix,2020-07-05,Red Bull Ring,Austria,albon,56,3,16:24:03,17.035
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,leclerc,1,1,15:14:20,39.715
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,max_verstappen,24,1,15:42:09,20.937
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,gasly,24,1,15:42:46,21.950
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,hamilton,27,1,15:45:28,21.729
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,kevin_magnussen,31,1,15:51:02,21.977
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,sainz,32,1,15:51:49,25.983
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,latifi,32,1,15:52:24,22.745
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,stroll,33,1,15:53:01,22.118
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,bottas,34,1,15:53:38,21.376
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,russell,34,1,15:54:49,21.697
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,albon,35,1,15:55:11,21.505
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,kvyat,36,1,15:56:45,22.197
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,ricciardo,37,1,15:57:33,21.603
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,grosjean,37,1,15:58:03,22.444
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,perez,38,1,15:58:45,22.761
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,norris,39,1,16:00:02,22.406
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,giovinazzi,39,1,16:00:18,21.667
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,raikkonen,44,1,16:06:06,21.459
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,gasly,49,2,16:12:15,22.280
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,sainz,66,2,16:31:07,21.873
2020,2,Styrian Grand Prix,2020-07-12,Red Bull Ring,Austria,max_verstappen,68,2,16:32:33,21.091
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,kvyat,1,1,15:14:46,23.568
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,leclerc,2,1,15:16:15,22.266
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,bottas,2,1,15:16:16,21.906
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,hamilton,3,1,15:17:37,22.320
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,stroll,3,1,15:17:46,23.081
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,vettel,3,1,15:17:50,28.286
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,perez,3,1,15:17:53,23.263
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,sainz,3,1,15:17:55,27.131
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,albon,3,1,15:17:58,23.046
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,latifi,3,1,15:18:00,21.596
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,gasly,3,1,15:18:01,22.740
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,raikkonen,3,1,15:18:04,22.299
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,max_verstappen,4,1,15:19:18,21.529
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,ricciardo,4,1,15:19:30,21.920
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,ocon,4,1,15:19:35,24.281
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,norris,4,1,15:19:40,23.012
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,russell,4,1,15:19:42,21.184
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,giovinazzi,4,1,15:19:50,22.283
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,latifi,4,2,15:21:24,36.335
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,kvyat,18,2,15:39:53,22.685
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,russell,19,2,15:41:33,21.367
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,leclerc,20,2,15:42:29,22.564
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,giovinazzi,20,2,15:43:04,23.082
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,vettel,29,2,15:54:50,21.880
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,ocon,31,2,15:57:59,21.860
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,bottas,33,2,15:59:47,21.644
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,latifi,31,3,16:00:38,28.367
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,raikkonen,33,2,16:00:45,27.128
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,albon,34,2,16:01:43,22.174
2020,3,Hungarian Grand Prix,2020-07-19,Hungaroring,Hungary,grosjean,34,1,16:01:59,22.591
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,albon,6,1,14:26:01,28.834
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,ricciardo,12,1,14:35:22,29.559
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,norris,12,1,14:35:24,30.289
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,ocon,12,1,14:35:26,30.768
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,vettel,12,1,14:35:27,29.439
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,gasly,12,1,14:35:29,29.414
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,giovinazzi,12,1,14:35:30,28.355
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,raikkonen,12,1,14:35:35,36.590
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,russell,12,1,14:35:36,29.302
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,latifi,12,1,14:35:42,31.371
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,hamilton,13,1,14:37:01,28.805
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,bottas,13,1,14:37:06,30.571
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,max_verstappen,13,1,14:37:10,28.208
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,leclerc,13,1,14:37:21,29.520
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,sainz,13,1,14:37:27,28.487
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,stroll,13,1,14:37:32,28.716
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,albon,30,2,15:08:33,33.308
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,grosjean,36,1,15:17:38,33.816
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,raikkonen,47,2,15:35:09,44.085
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,max_verstappen,50,2,15:38:04,28.273
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,bottas,50,2,15:38:33,33.602
2020,4,British Grand Prix,2020-08-02,Silverstone Circuit,UK,sainz,51,2,15:40:13,36.278
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,albon,6,1,14:22:39,28.417
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,gasly,7,1,14:24:09,28.356
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,giovinazzi,7,1,14:24:23,27.892
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,russell,8,1,14:25:59,28.391
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,kevin_magnussen,9,1,14:27:31,28.934
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,latifi,9,1,14:27:35,28.696
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,norris,12,1,14:31:56,27.949
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,bottas,13,1,14:33:10,28.408
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,hamilton,14,1,14:34:45,28.406
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,ricciardo,14,1,14:34:58,28.587
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,hulkenberg,15,1,14:36:26,28.981
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,grosjean,17,1,14:40:00,29.377
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,stroll,18,1,14:41:04,28.235
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,leclerc,18,1,14:41:13,29.419
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,kvyat,19,1,14:43:00,28.036
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,kevin_magnussen,20,2,14:45:03,29.389
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,sainz,22,1,14:47:30,35.864
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,ocon,22,1,14:47:36,28.093
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,vettel,22,1,14:47:40,28.167
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,gasly,23,2,14:49:25,28.306
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,russell,24,2,14:51:11,28.331
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,max_verstappen,26,1,14:53:04,29.115
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,ricciardo,26,2,14:53:46,28.167
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,raikkonen,26,1,14:54:13,29.296
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,latifi,26,2,14:54:19,28.086
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,norris,29,2,14:58:32,28.874
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,hulkenberg,30,2,14:59:44,28.386
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,albon,30,2,15:00:01,27.858
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,stroll,31,2,15:01:17,27.974
2020,5,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,UK,max_verstappen,32,2,15:02:28,28.986
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,albon,17,1,15:37:35,21.663
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,russell,19,1,15:40:50,22.708
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,raikkonen,20,1,15:42:15,22.314
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,max_verstappen,21,1,15:42:49,21.532
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,gasly,21,1,15:43:20,22.241
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,norris,21,1,15:43:22,22.099
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,kvyat,21,1,15:43:30,23.036
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,giovinazzi,21,1,15:43:48,22.243
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,sainz,22,1,15:44:43,22.078
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,hamilton,23,1,15:45:28,23.377
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,bottas,23,1,15:45:39,22.310
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,stroll,27,1,15:51:47,22.351
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,kevin_magnussen,28,1,15:53:40,24.148
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,latifi,28,1,15:54:06,22.322
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,perez,29,1,15:54:39,22.641
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,leclerc,29,1,15:54:45,22.274
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,vettel,29,1,15:54:53,21.820
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,grosjean,32,1,15:59:39,23.212
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,ocon,34,1,16:02:12,22.366
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,ricciardo,35,1,16:03:27,21.837
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,russell,35,2,16:03:47,21.889
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,albon,39,2,16:09:10,21.804
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,max_verstappen,41,2,16:10:56,21.601
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,sainz,41,2,16:11:55,22.166
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,stroll,42,2,16:13:17,22.388
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,gasly,42,2,16:13:22,22.394
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,norris,44,2,16:16:10,21.761
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,raikkonen,44,2,16:16:43,22.197
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,kvyat,45,2,16:17:43,22.079
2020,6,Spanish Grand Prix,2020-08-16,Circuit de Barcelona-Catalunya,Spain,giovinazzi,45,2,16:18:12,21.794
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,leclerc,10,1,15:32:40,30.678
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,raikkonen,10,1,15:32:46,22.960
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,grosjean,10,1,15:32:51,23.636
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,kevin_magnussen,10,1,15:32:57,26.156
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,latifi,10,1,15:33:00,23.532
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,hamilton,11,1,15:34:33,23.298
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,bottas,11,1,15:34:37,25.548
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,max_verstappen,11,1,15:34:40,23.314
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,ricciardo,11,1,15:34:49,23.586
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,ocon,11,1,15:34:54,24.305
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,albon,11,1,15:34:55,22.738
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,stroll,11,1,15:34:58,23.689
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,norris,11,1,15:35:05,23.046
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,kvyat,11,1,15:35:10,23.769
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,vettel,11,1,15:35:12,22.982
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,perez,18,1,15:51:01,23.175
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,leclerc,24,2,16:02:10,25.100
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,gasly,26,1,16:05:44,22.681
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,latifi,30,2,16:13:23,23.477
2020,7,Belgian Grand Prix,2020-08-30,Circuit de Spa-Francorchamps,Belgium,kevin_magnussen,35,2,16:22:33,24.339
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,kevin_magnussen,1,1,15:15:04,40.078
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,latifi,16,1,15:36:53,26.335
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,leclerc,17,1,15:38:12,24.344
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,raikkonen,18,1,15:39:31,24.454
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,gasly,19,1,15:40:55,24.096
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,hamilton,20,1,15:41:58,24.671
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,giovinazzi,20,1,15:42:53,23.998
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,sainz,22,1,15:46:40,24.398
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,norris,22,1,15:46:47,24.612
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,ricciardo,22,1,15:46:48,25.498
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,perez,22,1,15:46:48,26.693
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,bottas,22,1,15:46:49,24.410
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,max_verstappen,22,1,15:46:50,26.149
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,ocon,22,1,15:46:55,25.290
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,kvyat,22,1,15:46:56,25.920
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,albon,22,1,15:46:56,29.661
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,grosjean,22,1,15:46:57,25.936
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,russell,22,1,15:46:57,25.249
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,hamilton,26,2,15:54:50,25:16.864
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,stroll,26,1,15:54:52,25:17.308
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,gasly,26,2,15:54:53,25:19.879
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,raikkonen,26,2,15:54:55,25:20.985
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,giovinazzi,26,2,15:54:57,25:21.825
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,sainz,26,2,15:54:58,25:22.369
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,norris,26,2,15:55:02,25:22.009
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,bottas,26,2,15:55:03,25:22.264
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,latifi,26,2,15:55:05,25:23.130
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,ricciardo,26,2,15:55:06,25:23.637
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,max_verstappen,26,2,15:55:08,25:22.796
2020,8,Italian Grand Prix,2020-09-06,Autodromo Nazionale di Monza,Italy,ocon,26,2,15:55:10,25:23.223
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,raikkonen,1,1,15:15:33,30.623
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,vettel,1,1,15:15:41,33.583
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,bottas,7,1,15:28:34,17.560
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,hamilton,7,1,15:28:37,17.536
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,leclerc,7,1,15:28:38,17.516
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,albon,7,1,15:28:39,17.591
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,stroll,7,1,15:28:41,17.625
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,ricciardo,7,1,15:28:42,17.464
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,perez,7,1,15:28:44,17.531
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,norris,7,1,15:28:45,17.845
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,kvyat,7,1,15:28:47,17.522
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,russell,7,1,15:28:49,18.399
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,ocon,7,1,15:28:49,17.455
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,raikkonen,7,2,15:28:51,17.594
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,vettel,7,2,15:28:52,17.516
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,grosjean,7,1,15:28:53,24.781
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,bottas,8,2,15:31:11,23:56.402
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,hamilton,8,2,15:31:13,23:56.696
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,leclerc,8,2,15:31:15,23:56.871
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,albon,8,2,15:31:16,23:58.719
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,stroll,8,2,15:31:17,23:59.578
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,ricciardo,8,2,15:31:19,24
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,perez,8,2,15:31:21,24:01.547
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,norris,8,2,15:31:22,24:05.614
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,kvyat,8,2,15:31:24,24:05.955
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,russell,8,2,15:31:28,24:07.186
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,raikkonen,8,3,15:31:30,24:10.186
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,vettel,8,3,15:31:32,24:09.513
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,grosjean,8,2,15:31:34,24:10.651
2020,9,Tuscan Grand Prix,2020-09-13,Autodromo Internazionale del Mugello,Italy,leclerc,21,3,16:15:31,23.469
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,russell,1,1,14:15:56,30.165
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,albon,1,1,14:16:00,30.211
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,norris,1,1,14:16:01,37.108
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,russell,14,2,14:43:16,29.433
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,ricciardo,15,1,14:44:24,30.112
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,hamilton,16,1,14:45:50,41.352
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,giovinazzi,16,1,14:46:23,29.767
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,grosjean,17,1,14:48:03,30.054
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,latifi,17,1,14:48:20,29.862
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,ocon,18,1,14:49:24,30.068
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,gasly,18,1,14:49:32,29.770
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,kevin_magnussen,19,1,14:51:23,30.188
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,perez,20,1,14:52:46,29.602
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,max_verstappen,25,1,15:00:57,28.748
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,bottas,26,1,15:02:26,29.750
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,albon,27,2,15:05:10,30.111
2020,10,Russian Grand Prix,2020-09-27,Sochi Autodrom,Russia,leclerc,28,1,15:06:20,30.261
